"","idpub","X","gwiiq_bm","edfa57q","edmo57q","bmpin1","ocsf57","ocpf57","incg400","incg250","relfml","res57","hsdm57","edfa57q.miss","edmo57q.miss","bmpin1.miss","ocsf57.miss","ocpf57.miss","res57Dic","edfa57q.NoNA","edmo57q.NoNA","bmpin1.NoNA","ocsf57.NoNA","ocpf57.NoNA","strata","yrwg74i1","milty","bkxrl3","ru028re","gu028re","mx013rer","mx015rer","ixt07rer","ixt08rer","edeqyr","yrer74i1","rp001rei1","religion","urban","school","yrwg74"
"4107",931208,4107,125,18,13,27,65,75,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,13,27,65,75,140,137.8500061,1,1,-2,20,NA,NA,3,-2,20,137.850006103516,200000,"Other","Rural","Public",NA
"4108",931211,4108,109,14,12,136,79,81,FALSE,FALSE,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,12,136,79,81,88,NA,1,-3,-2,3,2,1,3,-2,16,NA,133195,"Catholic","Rural","Public",NA
"4109",931223,4109,93,7,12,36,14,53,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,12,36,14,53,133,0,0,4,-2,NA,NA,NA,NA,NA,12,270,8000,"Other","Rural","Public",0
"4110",931227,4110,120,13,13,26,14,53,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,13,26,14,53,175,140,0,1,-2,-2,-2,-2,-2,-2,18,188.619995117188,55000,"Other","Rural","Public",140
"4111",931235,4111,109,7,12,51,47,70,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,12,51,47,70,26,154,0,6,NA,-2,NA,NA,3,-2,12,154,NA,"Other","Urban","Public",154
"4112",931269,4112,113,10,12,44,6,41,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,12,44,6,41,160,108,1,1,NA,NA,NA,NA,NA,NA,12,108,NA,"Catholic","Rural","Public",108
"4113",931270,4113,97,16,12,74,NA,NA,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,16,12,74,30.2687787429739,60.4144098109351,130,0,1,6,-2,-2,-2,-2,-2,-2,17,0,0,"Other","Rural","Public",0
"4114",931274,4114,113,7,14,43,15,54,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,14,43,15,54,50,190,1,2,24,NA,NA,NA,NA,NA,12,190,140000,"Catholic","Rural","Public",190
"4115",931288,4115,112,10,10,89,22,60,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,89,22,60,103,138,1,2,-2,3,NA,NA,3,-2,15,138,60000,"Other","Rural","Public",138
"4116",931301,4116,103,16,16,64,44,69,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16,16,64,44,69,92,170,1,2,20,20,2,-3,NA,NA,14,170,12000,"Other","Urban","Public",170
"4117",931305,4117,101,NA,NA,43,NA,NA,FALSE,FALSE,TRUE,8,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10.4034575115656,10.7198339032731,43,30.2687787429739,60.4144098109351,2,120,0,4,12,18,NA,NA,NA,NA,13,120,40000,"Catholic","Urban","Public",120
"4118",931314,4118,109,7,12,47,49,70,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,12,47,49,70,26,125,1,1,-2,20,2,0,NA,NA,15,125,92000,"Other","Rural","Public",125
"4119",931321,4119,92,13,7,53,17,56,FALSE,FALSE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,7,53,17,56,61,92,1,1,12,4,-2,-2,-2,-2,12,92,34952,"Catholic","Rural","Public",92
"4120",931325,4120,109,7,12,58,NA,NA,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,7,12,58,30.2687787429739,60.4144098109351,152,108,1,3,40,36,2,3,3,-2,12,108,34000,"Other","Rural","Public",108
"4121",931338,4121,81,7,13,89,21,59,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,13,89,21,59,54,160,1,1,8,2,1,0,1,0.5,12,165,30000,"Other","Urban","Public",160
"4122",931346,4122,88,7,7,NA,NA,NA,FALSE,FALSE,TRUE,6,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7,7,62.953509995351,30.2687787429739,60.4144098109351,173,130,0,6,124,-2,NA,NA,3,-2,12,130,31500,"Catholic","Urban","Catholic",130
"4123",931358,4123,107,7,7,51,19,57,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,51,19,57,118,160,0,2,8,5,-2,-2,-2,-2,12,160,44000,"Other","Rural","Public",160
"4124",931368,4124,112,18,18,67,47,70,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18,18,67,47,70,47,140,1,6,-2,2,-2,-2,-2,-2,14,140,42000,"Other","Urban","Public",140
"4125",931369,4125,78,7,12,15,14,53,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,12,15,14,53,111,103.2399979,0,1,NA,NA,NA,NA,NA,NA,12,103.23999786377,NA,"Other","Rural","Public",NA
"4126",931370,4126,61,7,7,29,14,53,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,29,14,53,77,NA,1,-3,40,NA,-2,-2,-2,-2,12,NA,32461,"Other","Rural","Public",NA
"4127",931388,4127,109,10,7,29,61,74,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,7,29,61,74,42,130,1,4,-2,40,NA,NA,3,-2,12,130,40000,"Other","Rural","Public",130
"4128",931390,4128,92,14,10,57,14,53,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,10,57,14,53,61,170,1,1,4,12,2,1,1,-3,14,170,40000,"Other","Rural","Public",170
"4129",931392,4129,92,12,12,71,14,53,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,12,71,14,53,172,192,1,2,-2,-2,2,3,3,-2,12,196,25000,"Other","Rural","Public",192
"4130",931393,4130,83,7,7,45,19,58,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,45,19,58,170,82,0,1,12,-2,1,0,2,0.25,16,82,32000,"Other","Rural","Public",82
"4131",931411,4131,109,13,16,51,33,65,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,16,51,33,65,156,125,0,1,-2,-2,-2,-2,-2,-2,17,125,45000,"Other","Urban","Public",125
"4132",931417,4132,107,16,16,117,76,80,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,16,117,76,80,119,123,1,6,32,16,2,0,3,-2,16,123,0,"Other","Rural","Public",123
"4133",931421,4133,97,13,NA,38,14,53,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13,10.7198339032731,38,14,53,1,161,1,3,-2,15,2,1,3,-2,12,161,40000,"Other","Rural","Public",161
"4134",931426,4134,86,12,12,50,12,51,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,12,50,12,51,120,80,1,4,NA,NA,NA,NA,1,2,12,80,NA,"Other","Rural","Public",80
"4135",931429,4135,85,14,13,79,70,77,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,13,79,70,77,134,66,1,5,60,120,2,2,1,1,14,69,5000,"Other","Rural","Public",66
"4136",931430,4136,89,10,10,NA,NA,NA,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,10,62.953509995351,30.2687787429739,60.4144098109351,130,130,0,1,4,25,-2,-2,NA,NA,12,130,12000,"Other","Rural","Public",130
"4137",931448,4137,139,10,16,44,14,53,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,16,44,14,53,137,70,0,1,-2,15,-2,-2,-2,-2,18,70,33000,"Other","Rural","Public",70
"4138",931455,4138,76,7,10,98,14,53,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,10,98,14,53,143,169,1,3,-2,NA,NA,NA,NA,NA,12,169,71409,"Other","Urban","Public",169
"4139",931472,4139,117,7,10,65,87,85,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,10,65,87,85,69,NA,0,-3,20,-2,-2,-2,-2,-2,20,NA,100000,"Catholic","Rural","Public",NA
"4140",931493,4140,98,12,12,86,49,70,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,12,86,49,70,163,142,1,2,36,-2,1,1,2,1,16,142,15000,"Other","Rural","Public",142
"4141",931513,4141,93,NA,NA,51,9,47,FALSE,FALSE,FALSE,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10.4034575115656,10.7198339032731,51,9,47,20,200,1,2,42,-2,NA,NA,3,-2,16,200,65000,"Other","Rural","Public",200
"4142",931515,4142,117,NA,NA,56,NA,NA,FALSE,FALSE,TRUE,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,10.4034575115656,10.7198339032731,56,30.2687787429739,60.4144098109351,57,280,1,6,10,6,2,3,3,-2,16,280,120000,"Catholic","Rural","Public",280
"4143",931522,4143,109,12,12,41,68,77,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,12,41,68,77,166,140,0,3,-2,24,2,0,3,-2,16,140,48000,"Other","Rural","Public",140
"4144",931537,4144,96,7,7,32,6,41,FALSE,FALSE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,32,6,41,33,125,0,1,-2,6,-2,-2,-2,-2,12,125,50000,"Catholic","Rural","Public",125
"4145",931542,4145,98,7,10,24,18,57,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,10,24,18,57,33,145,1,6,NA,NA,NA,NA,NA,NA,12,145,NA,"Other","Urban","Public",145
"4146",931557,4146,113,7,7,51,25,61,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,7,51,25,61,176,162.3399963,0,2,-2,-2,NA,NA,NA,NA,16,162.339996337891,40000,"Other","Urban","Public",NA
"4147",931558,4147,91,12,7,66,NA,NA,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,12,7,66,30.2687787429739,60.4144098109351,171,215,0,1,31,12,-2,-2,-2,-2,18,215,60000,"Catholic","Rural","Public",215
"4148",931565,4148,91,10,10,56,8,45,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,10,56,8,45,143,150,0,3,12,4,-2,-2,-2,-2,12,150,45000,"Catholic","Urban","Public",150
"4149",931576,4149,101,14,12,66,NA,NA,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,14,12,66,30.2687787429739,60.4144098109351,104,170,1,3,-2,20,2,0,3,-2,12,170,56000,"Catholic","Urban","Public",170
"4150",931584,4150,93,16,12,NA,NA,NA,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,16,12,62.953509995351,30.2687787429739,60.4144098109351,130,NA,1,-3,1,-5,NA,NA,3,-2,12,NA,75000,"Catholic","Urban","Public",NA
"4151",931596,4151,111,13,13,87,33,65,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,13,87,33,65,102,110,0,1,20,4,-2,-2,-2,-2,12,110,55000,"Catholic","Urban","Public",110
"4152",931605,4152,127,12,10,84,22,60,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,10,84,22,60,85,125,1,2,10,8,2,3,3,-2,12,125,42000,"Other","Urban","Public",125
"4153",931609,4153,106,12,12,93,43,69,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,12,93,43,69,125,126.4400024,0,2,NA,NA,NA,NA,NA,NA,15,326.440002441406,NA,"Other","Urban","Public",0
"4154",931619,4154,76,7,12,25,22,60,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,12,25,22,60,111,160,0,1,-2,-2,2,1,3,-2,12,160,70000,"Other","Rural","Public",160
"4155",931627,4155,102,14,12,106,NA,NA,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,14,12,106,30.2687787429739,60.4144098109351,104,210,1,3,-2,NA,-2,-2,-2,-2,16,210,103000,"Other","Rural","Public",210
"4156",931643,4156,99,NA,NA,44,10,49,FALSE,FALSE,TRUE,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10.4034575115656,10.7198339032731,44,10,49,29,130,0,4,3,10,-2,-2,-2,-2,12,130,48000,"Catholic","Rural","Public",130
"4157",931661,4157,97,14,12,49,NA,NA,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,14,12,49,30.2687787429739,60.4144098109351,73,130,1,4,-2,-2,-2,-2,NA,NA,12,135,0,"Other","Rural","Public",130
"4158",931663,4158,73,12,10,38,33,65,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,10,38,33,65,8,100,1,2,-2,-2,NA,NA,-2,-2,12,100,36147,"Other","Rural","Public",100
"4159",931664,4159,102,7,10,56,18,57,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,10,56,18,57,83,NA,1,-3,-2,NA,NA,NA,NA,NA,12,NA,26923,"Other","Urban","Public",NA
"4160",931665,4160,109,16,10,74,79,81,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16,10,74,79,81,177,140,1,5,15,6,2,0,3,-2,12,140,35000,"Other","Urban","Public",140
"4161",931666,4161,127,12,7,46,9,46,FALSE,FALSE,TRUE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,7,46,9,46,141,158.4700012,1,1,15,20,NA,NA,3,-2,17,158.470001220703,83000,"Catholic","Urban","Public",0
"4162",931671,4162,111,7,7,93,45,69,FALSE,FALSE,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,93,45,69,148,90,1,1,NA,NA,NA,NA,NA,NA,12,90,NA,"Catholic","Rural","Catholic",90
"4163",931677,4163,115,10,12,23,59,74,FALSE,FALSE,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,12,23,59,74,124,167,1,2,100,248,2,1,3,-2,16,167,65500,"Catholic","Rural","Catholic",167
"4164",931679,4164,111,7,7,98,NA,NA,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,7,7,98,30.2687787429739,60.4144098109351,3,250,1,1,10,10,1,1,3,-2,13,581.859985351562,120000,"Catholic","Rural","Public",250
"4165",931681,4165,109,12,10,87,44,69,FALSE,FALSE,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,10,87,44,69,103,121.5699997,1,2,8,NA,2,1,NA,NA,14,121.569999694824,60000,"Catholic","Rural","Catholic",NA
"4166",931686,4166,75,18,12,93,72,78,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18,12,93,72,78,134,260,0,4,-2,-2,-2,-2,-2,-2,16,260,37792,"Other","Urban","Public",260
"4167",931703,4167,104,7,7,23,22,59,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,23,22,59,15,150,1,4,3,6,NA,NA,3,-2,12,150,28000,"Other","Rural","Public",150
"4168",931711,4168,85,10,10,57,24,61,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,10,57,24,61,164,95,0,6,NA,-5,NA,NA,3,-2,12,95,NA,"Other","Urban","Public",95
"4169",931715,4169,103,16,12,125,85,84,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,12,125,85,84,88,158,1,1,-2,-2,NA,NA,3,-2,16,158,61000,"Other","Rural","Public",158
"4170",931716,4170,99,7,7,24,14,53,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,24,14,53,34,117,1,1,3,8,NA,NA,3,-2,12,123,70000,"Catholic","Rural","Public",117
"4171",931730,4171,101,7,13,45,16,55,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,13,45,16,55,96,110,0,1,-2,-3,NA,NA,NA,NA,12,110,45607,"Other","Rural","Public",110
"4172",931733,4172,117,10,10,73,30,64,FALSE,FALSE,TRUE,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,10,73,30,64,69,180,1,1,NA,NA,NA,NA,NA,NA,15,180,NA,"Catholic","Urban","Catholic",180
"4173",931736,4173,91,7,12,51,17,56,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,12,51,17,56,133,115,0,1,-2,62,-2,-2,-2,-2,16,115,23000,"Other","Urban","Public",115
"4174",931737,4174,81,7,7,14,14,53,FALSE,FALSE,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,14,14,53,77,170,1,1,2,2,-2,-2,-2,-2,12,170,33533,"Catholic","Rural","Public",170
"4175",931742,4175,86,10,10,82,15,54,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,10,82,15,54,67,150,1,2,62,NA,NA,NA,NA,NA,12,150,47000,"Other","Urban","Public",150
"4176",931757,4176,104,7,10,26,14,53,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,10,26,14,53,83,0,0,4,4,-2,-2,-2,-2,-2,12,90,40000,"Other","Rural","Public",0
"4177",931775,4177,83,10,10,54,18,57,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,10,54,18,57,24,85.30000305,1,6,NA,NA,NA,NA,NA,NA,12,365.299987792969,NA,"Other","Urban","Public",0
"4178",931782,4178,87,NA,NA,30,50,71,FALSE,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10.4034575115656,10.7198339032731,30,50,71,49,100,1,3,NA,-5,NA,NA,3,-2,12,100,NA,"Other","Rural","Public",100
"4179",931792,4179,112,7,7,59,12,51,FALSE,FALSE,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,59,12,51,176,195,1,1,-2,NA,NA,NA,NA,NA,18,195,38000,"Catholic","Rural","Catholic",195
"4180",931800,4180,99,13,7,82,49,70,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,7,82,49,70,177,117.7200012,0,1,1,10,1,1,3,-2,20,117.720001220703,4000,"Catholic","Urban","Public",0
"4181",931805,4181,121,14,7,128,66,76,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,7,128,66,76,85,440,1,4,-2,4,-2,-2,-2,-2,18,440,220000,"Other","Rural","Public",440
"4182",931808,4182,111,12,10,35,14,53,FALSE,FALSE,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,10,35,14,53,42,65,1,4,30,30,-2,-2,-2,-2,12,65,25000,"Catholic","Rural","Catholic",65
"4183",931810,4183,89,7,7,1,14,53,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,1,14,53,98,56,1,4,-2,10,1,0,1,1,12,90,20000,"Other","Rural","Public",56
"4184",931811,4184,61,7,7,35,9,47,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,7,35,9,47,77,150,0,1,-2,-2,NA,NA,3,-2,12,150,0,"Other","Urban","Public",150
"4185",931812,4185,79,7,7,111,18,57,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,7,111,18,57,158,180,0,3,-2,NA,2,1,NA,NA,12,180,40000,"Catholic","Urban","Public",180
"4186",931818,4186,85,14,NA,66,NA,NA,FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,14,10.7198339032731,66,30.2687787429739,60.4144098109351,112,80,0,4,-2,60,2,1,3,-2,12,80,24000,"Other","Urban","Public",80
"4187",931822,4187,103,NA,NA,38,22,59,FALSE,FALSE,TRUE,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,10.4034575115656,10.7198339032731,38,22,59,20,172,1,4,-2,-2,1,2,1,1,12,172,40000,"Catholic","Urban","Public",172
"4188",931826,4188,76,7,7,40,8,45,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,40,8,45,106,120,1,1,2,25,-2,-2,-2,-2,12,120,28000,"Other","Rural","Public",120
"4189",931834,4189,93,7,12,28,12,51,FALSE,FALSE,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,12,28,12,51,10,160,1,1,20,62,2,2,3,-2,12,160,50000,"Catholic","Rural","Catholic",160
"4190",931835,4190,103,12,10,55,33,65,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,10,55,33,65,53,106,0,6,-2,NA,NA,NA,NA,NA,17,106,34000,"Other","Rural","Public",106
"4191",931843,4191,103,7,10,78,17,56,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,10,78,17,56,114,145,1,5,8,20,NA,NA,-2,-2,18,145,40000,"Other","Urban","Public",145
"4192",931855,4192,94,13,13,65,44,69,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,13,65,44,69,178,90,1,4,8,NA,1,1,NA,NA,12,90,0,"Other","Rural","Public",90
"4193",931859,4193,106,12,12,48,14,53,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,12,48,14,53,139,139,1,5,-2,1,2,3,3,-2,12,139,8000,"Other","Rural","Public",139
"4194",931861,4194,98,NA,10,18,44,69,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10.4034575115656,10,18,44,69,53,110,0,1,6,NA,2,1,NA,NA,18,110,42000,"Catholic","Rural","Public",110
"4195",931877,4195,75,7,7,27,14,53,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,27,14,53,77,94,1,1,12,NA,NA,NA,NA,NA,12,94,50000,"Other","Rural","Public",94
"4196",931887,4196,87,7,12,78,24,61,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,12,78,24,61,54,100,1,4,-2,4,NA,NA,NA,NA,12,100,32000,"Other","Urban","Public",100
"4197",931890,4197,97,12,12,39,8,45,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,12,39,8,45,51,190,1,2,50,90,2,2,3,-2,12,200,60000,"Other","Rural","Public",190
"4198",931892,4198,94,12,12,47,14,53,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,12,47,14,53,48,52,1,2,30,20,1,2,3,-2,12,363.230010986328,50000,"Other","Rural","Public",52
"4199",931909,4199,77,10,16,28,19,57,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,16,28,19,57,121,93,1,4,-2,NA,NA,NA,NA,NA,12,93,21011,"Other","Urban","Public",93
"4200",931910,4200,85,12,7,43,49,70,FALSE,FALSE,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,7,43,49,70,8,89.31999969,1,3,NA,NA,NA,NA,NA,NA,12,170.339996337891,NA,"Catholic","Urban","Public",NA
"4201",931924,4201,109,12,12,62,NA,NA,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,12,12,62,30.2687787429739,60.4144098109351,149,150,1,2,45,30,2,1,3,-2,13,151,65000,"Catholic","Rural","Public",150
"4202",931940,4202,115,7,7,58,9,47,FALSE,FALSE,TRUE,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,7,58,9,47,176,168,0,5,52,36,2,1,3,-2,12,168,60000,"Catholic","Urban","Catholic",168
"4203",931945,4203,111,12,12,66,NA,NA,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,12,12,66,30.2687787429739,60.4144098109351,149,190,0,2,20,30,-2,-2,-2,-2,18,190,45000,"Catholic","Rural","Public",190
"4204",931953,4204,98,16,7,54,14,53,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,7,54,14,53,55,125.0299988,0,2,-2,NA,-2,-2,NA,NA,12,215.029998779297,0,"Other","Rural","Public",0
"4205",931957,4205,75,7,7,82,31,65,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,82,31,65,24,160,1,1,6,NA,NA,NA,NA,NA,12,160,38000,"Catholic","Rural","Public",160
"4206",931958,4206,96,10,7,67,14,53,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,7,67,14,53,66,120,0,1,-2,-2,2,1,3,-2,18,129,50000,"Other","Rural","Public",120
"4207",931971,4207,106,16,12,95,32,65,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,12,95,32,65,125,150,1,2,24,60,2,1,1,0,13,156,42000,"Catholic","Rural","Public",150
"4208",931973,4208,109,14,14,125,85,83,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,14,125,85,83,119,NA,1,-3,1,2,NA,NA,NA,NA,14,NA,38000,"Other","Rural","Public",NA
"4209",931975,4209,91,13,10,65,51,71,FALSE,FALSE,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,10,65,51,71,112,120,0,3,-2,25,-2,-2,-2,-2,12,120,0,"Catholic","Urban","Public",120
